run_tag,run_datetime,dataset,victim_type,seed,d_in,max_rows,budget_target,iterations,batch_size,query_budget,extract_sec,queries_per_sec,ms_per_query,teacher_auroc,teacher_auprc,student_auroc,student_auprc,fidelity_mse,fidelity_mae,fidelity_spearman
NSL-KDD_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-VAE,42,37,200000,1000,7813,128,1024,1.8001923561096191,568.8281013552119,1.7580003477633,0.964381270815758,0.9576507372726261,0.9395801835810329,0.9355582777683684,1825.17919921875,11.510265350341797,0.8978958618537815
NSL-KDD_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-VAE,42,37,200000,2000,7813,128,2048,2.325587749481201,880.6375938542305,1.1355408933013678,0.964381270815758,0.9576507372726261,0.9548837404008355,0.951544432423804,1819.162841796875,11.44516372680664,0.9289253229728781
NSL-KDD_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-VAE,42,37,200000,5000,7813,128,5120,3.1170899868011475,1642.5576488583506,0.6088066380470991,0.964381270815758,0.9576507372726261,0.9573033963562739,0.9472946532664955,1796.7027587890625,11.171466827392578,0.9336286778721431
NSL-KDD_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-VAE,42,37,200000,10000,7813,128,10240,3.8831253051757812,2637.0511367097015,0.3792114555835724,0.964381270815758,0.9576507372726261,0.940031873563409,0.8880101803391887,1761.0926513671875,10.789862632751465,0.8483096528826763
NSL-KDD_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-VAE,42,37,200000,50000,7813,128,50176,7.172064542770386,6996.032969415845,0.14293814857243275,0.964381270815758,0.9576507372726261,0.8925042460825005,0.7948077955753818,1672.450927734375,8.640570640563965,0.742965316579186
NSL-KDD_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-VAE,42,37,200000,100000,7813,128,100096,11.009018421173096,9092.182079329648,0.10998459899669413,0.964381270815758,0.9576507372726261,0.9041533644421731,0.8105772244390954,1656.915283203125,8.420136451721191,0.7822935031082742
NSL-KDD_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-VAE,42,37,200000,500000,7813,128,500224,37.97629165649414,13172.00753893144,0.0759185717928251,0.964381270815758,0.9576507372726261,0.9163214205686069,0.8410353201156062,1544.6043701171875,6.973376750946045,0.8014196277306148
NSL-KDD_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-VAE,42,37,200000,1000000,7813,128,1000192,71.51480484008789,13985.8033904518,0.07150107663337428,0.964381270815758,0.9576507372726261,0.9244455991111331,0.8758258192768077,1537.8687744140625,7.0856733322143555,0.8363210868175712
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,50,7813,128,256,0.010906457901000977,23472.331926986557,0.042603351175785065,0.9509683179252091,0.9396837970554459,0.8252909585464268,0.7666902681750527,1608433.0,14.146143913269043,0.6347510932879404
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,100,7813,128,256,0.21273350715637207,1203.3835356826248,0.8309902623295784,0.9509683179252091,0.9396837970554459,0.8252909585464268,0.7666902681750527,1608433.0,14.146143913269043,0.6347510932879404
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,200,7813,128,256,0.44958066940307617,569.4195000418947,1.7561744898557663,0.9509683179252091,0.9396837970554459,0.8252909585464268,0.7666902681750527,1608433.0,14.146143913269043,0.6347510932879404
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,500,7813,128,512,0.6976361274719238,733.9069463838873,1.3625705614686012,0.9509683179252091,0.9396837970554459,0.9085883267238118,0.8612848094929462,1608436.75,14.127021789550781,0.7701698673466157
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,1000,7813,128,1024,0.9591250419616699,1067.639729128168,0.9366455487906933,0.9509683179252091,0.9396837970554459,0.9327575135602317,0.9189950631395171,1608447.125,14.099068641662598,0.8432799287020746
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,2000,7813,128,2048,1.338197946548462,1530.416337345525,0.6534169660881162,0.9509683179252091,0.9396837970554459,0.9060237799885283,0.9188861622656053,1608486.625,14.068012237548828,0.7811120856314351
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,5000,7813,128,5120,1.8122310638427734,2825.2467922844326,0.3539513796567917,0.9509683179252091,0.9396837970554459,0.7880917559193201,0.8427735584313121,1608550.0,13.904047012329102,0.6187653882624631
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,10000,7813,128,10240,2.1827077865600586,4691.420474628998,0.21315505728125572,0.9509683179252091,0.9396837970554459,0.7233557996989723,0.8006321640239693,1608580.0,13.800434112548828,0.511390386222655
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,50000,7813,128,50176,3.630739450454712,13819.774369575318,0.07236008152213631,0.9509683179252091,0.9396837970554459,0.9425616826338847,0.8840126114776621,1607918.25,13.375509262084961,0.8586139765088828
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,100000,7813,128,100096,5.426541566848755,18445.63406857431,0.05421337083248836,0.9509683179252091,0.9396837970554459,0.9263758774270561,0.8824289430797366,1607547.75,13.191573143005371,0.7510772643884125
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,500000,7813,128,500224,17.40568709373474,28739.112527195666,0.034795785675486864,0.9509683179252091,0.9396837970554459,0.9306904318584082,0.8858246650174039,1606237.125,14.207812309265137,0.7620134861292073
NSL-KDD_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,pyod-DeepSVDD,42,37,200000,1000000,7813,128,1000192,33.015474796295166,30294.642320644034,0.033009137041983105,0.9509683179252091,0.9396837970554459,0.9029809732719056,0.8676839466136886,1606434.375,14.266018867492676,0.7248943379451672
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,50,7813,128,256,0.015397787094116211,16625.76566588731,0.06014760583639145,0.9545697969991875,0.9629874348850962,0.9319240504205466,0.9181298745201986,80.16680145263672,7.8503193855285645,0.8164460823201631
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,100,7813,128,256,0.2918844223022461,877.0594812179191,1.1401735246181488,0.9545697969991875,0.9629874348850962,0.9319240504205466,0.9181298745201986,80.16680145263672,7.8503193855285645,0.8164460823201631
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,200,7813,128,256,0.5729877948760986,446.7808953162026,2.2382335737347603,0.9545697969991875,0.9629874348850962,0.9319240504205466,0.9181298745201986,80.16680145263672,7.8503193855285645,0.8164460823201631
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,500,7813,128,512,0.8330767154693604,614.5892574989762,1.6271029599010944,0.9545697969991875,0.9629874348850962,0.942706292462079,0.9281228381110446,80.39483642578125,7.879958629608154,0.843241688445918
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,1000,7813,128,1024,1.1758127212524414,870.8869886262713,1.1482546105980873,0.9545697969991875,0.9629874348850962,0.9530933559389707,0.9400950371808309,80.4215316772461,7.914259433746338,0.8593702291839804
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,2000,7813,128,2048,1.418229341506958,1444.0541737938315,0.6924947956576943,0.9545697969991875,0.9629874348850962,0.9559061635935706,0.9452123538303459,79.23455047607422,7.903163433074951,0.8624826321407288
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,5000,7813,128,5120,1.8011925220489502,2842.5612128212333,0.3517954144626856,0.9545697969991875,0.9629874348850962,0.9559864354937618,0.9394562732167283,77.5093765258789,8.035012245178223,0.8377260475913259
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,10000,7813,128,10240,2.492872714996338,4107.710730034222,0.24344460107386112,0.9545697969991875,0.9629874348850962,0.9579378052514599,0.9359154815544443,82.91887664794922,8.557690620422363,0.8210862277471692
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,50000,7813,128,50176,5.153002977371216,9737.234816347242,0.10269856061406281,0.9545697969991875,0.9629874348850962,0.934731178838208,0.9427799360172859,92.59793090820312,9.055649757385254,0.8264841987132793
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,100000,7813,128,100096,8.59021782875061,11652.323840379062,0.08581979128786975,0.9545697969991875,0.9629874348850962,0.6426313867384159,0.7252467341186865,71.21299743652344,7.391696929931641,0.3743395691492949
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,500000,7813,128,500224,33.794918060302734,14801.752118688788,0.06755956943349926,0.9545697969991875,0.9629874348850962,0.524358989744422,0.4822727723890154,163.43167114257812,11.59768295288086,0.039877149859336804
NSL-KDD_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,DRocc,42,37,200000,1000000,7813,128,1000192,65.11142992973328,15361.235363428259,0.06509893093499376,0.9545697969991875,0.9629874348850962,0.505783891428402,0.46447302893607656,172.8134307861328,11.923842430114746,-0.006776785947757716
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,50,7813,128,256,0.011814117431640625,21668.99063609945,0.04614889621734619,0.9828150103155412,0.9820881578783154,0.6141231826090606,0.5759765277529602,10.958539962768555,2.1364595890045166,0.3644913760849567
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,100,7813,128,256,0.20536088943481445,1246.5859526833583,0.802190974354744,0.9828150103155412,0.9820881578783154,0.6141231826090606,0.5759765277529602,10.958539962768555,2.1364595890045166,0.3644913760849567
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,200,7813,128,256,0.41399478912353516,618.3652710749703,1.6171671450138092,0.9828150103155412,0.9820881578783154,0.6141231826090606,0.5759765277529602,10.958539962768555,2.1364595890045166,0.3644913760849567
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,500,7813,128,512,0.6362075805664062,804.7687824533211,1.2425929307937622,0.9828150103155412,0.9820881578783154,0.6780415293900109,0.651481247412931,10.764378547668457,2.0976650714874268,0.43715523558258784
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,1000,7813,128,1024,0.8969259262084961,1141.6773337444642,0.8759042248129845,0.9828150103155412,0.9820881578783154,0.6687379760219004,0.6440359356977119,10.574451446533203,2.0620172023773193,0.3791151529128557
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,2000,7813,128,2048,1.2565438747406006,1629.8674810879857,0.6135468138381839,0.9828150103155412,0.9820881578783154,0.5612428642796025,0.520230587837468,10.814925193786621,2.1039352416992188,0.16808967851249532
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,5000,7813,128,5120,1.8051166534423828,2836.3817874241468,0.3525618463754654,0.9828150103155412,0.9820881578783154,0.18077795833157906,0.31564310012202307,13.430501937866211,2.518995523452759,-0.4860718960069505
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,10000,7813,128,10240,2.5147509574890137,4071.9737950610706,0.2455811481922865,0.9828150103155412,0.9820881578783154,0.13555903097206984,0.30632828585439414,15.3388671875,2.775240182876587,-0.5534972827791249
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,50000,7813,128,50176,5.396790027618408,9297.378579344611,0.10755719921114493,0.9828150103155412,0.9820881578783154,0.0992590542388801,0.2989228039475856,41.10879898071289,4.293014049530029,-0.6573903079726707
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,100000,7813,128,100096,8.856863498687744,11301.517745512334,0.08848369064385933,0.9828150103155412,0.9820881578783154,0.13517822107756278,0.310627022886095,33.375701904296875,3.8269567489624023,-0.5733765143485502
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,500000,7813,128,500224,35.29011368751526,14174.621380632347,0.07054862159255705,0.9828150103155412,0.9820881578783154,0.21451780328399567,0.35491077430261153,42.50572204589844,3.8675551414489746,-0.5440026400522349
NSL-KDD_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,NSL-KDD,NeuTraL-AD,42,37,200000,1000000,7813,128,1000192,68.23500394821167,14658.048540000318,0.06822190534238594,0.9828150103155412,0.9820881578783154,0.23508727702824114,0.42930860782003055,20.171131134033203,3.9847702980041504,-0.5705423608649415
