run_tag,run_datetime,dataset,victim_type,seed,d_in,max_rows,budget_target,budget_cap_actual,steps,pool_size,teacher_batch_size,use_query_selection,prefilter_ratio,pca_dim,student_steps_per_round,replay_ratio,replay_quantiles,rank_loss_weight,rank_pairs,refine_x_steps,query_budget_expected,query_budget,extract_sec,queries_per_sec,ms_per_query,teacher_auroc,teacher_auprc,student_auroc,student_auprc,fidelity_mse,fidelity_mae,fidelity_spearman,tau_rho,eps_auroc,meets_rho,meets_both,qmin_rho,qmin_both,edge_qmin,edge_qmax,within_edge_window,qmin_rho_within_edge,qmin_both_within_edge
SDN-IoT_NeuTraL-AD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,20000,20000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,20000,21392,34.02749037742615,628.6681669063512,1.5906642846590382,0.8354506282137824,0.8543910209872139,0.4911433448862263,0.44292686110867496,448.8965148925781,14.346921920776367,0.21519291275343017,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_NeuTraL-AD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,50000,50000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,50000,50064,38.68309426307678,1294.2087739807916,0.7726728639956213,0.8354506282137824,0.8543910209872139,0.44192102190066207,0.4048011386114033,404.09906005859375,12.964838981628418,0.12500716390402936,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_NeuTraL-AD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,100000,100000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,100000,101264,46.81166934967041,2163.2212951771817,0.46227355575199885,0.8354506282137824,0.8543910209872139,0.3898398059294804,0.3996487170892463,663.2185668945312,18.200164794921875,0.14104493318572003,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_NeuTraL-AD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,500000,500000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,500000,500624,106.90966725349426,4682.682238763001,0.2135528205868961,0.8354506282137824,0.8543910209872139,0.3463541586782074,0.35996354650456663,513.2163696289062,17.340396881103516,0.19304513205471285,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_NeuTraL-AD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,1000000,1000000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,1000000,1000000,182.63062000274658,5475.533073177768,0.18263062000274657,0.8354506282137824,0.8543910209872139,0.3299391160333564,0.3577779705479611,726.6119384765625,19.389419555664062,0.197244629799914,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,50,50,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,50,64,0.4403245449066162,145.34733695931732,6.880071014165878,0.8171761913638026,0.9236515847792437,0.7355431393089196,0.8358473198389187,nan,nan,0.7348087387537766,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,100,100,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,100,112,1.2138183116912842,92.27081097824586,10.837663497243609,0.8171761913638026,0.9236515847792437,0.7582176837226573,0.8496114028166695,nan,nan,0.710451415902009,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,200,200,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,200,208,2.3049774169921875,90.23949582613416,11.081622197077824,0.8171761913638026,0.9236515847792437,0.7710113557763593,0.8835810905746015,nan,nan,0.7403424183924425,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,500,500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,500,512,4.832750082015991,105.94381900800013,9.438965003937483,0.8171761913638026,0.9236515847792437,0.6670216305146055,0.8388187003884982,nan,nan,0.7056324554982706,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,1000,1000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1000,1008,8.489598274230957,118.73353337102529,8.422220510149758,0.8171761913638026,0.9236515847792437,0.6777919672335968,0.8434081776009117,nan,nan,0.7389141104185922,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,1500,1500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1500,1504,11.93521499633789,126.01364956236446,7.935648268841683,0.8171761913638026,0.9236515847792437,0.6729749304041465,0.8411334897913492,nan,nan,0.7293482464434105,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,2000,2000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,2000,2000,15.605874061584473,128.15687170789195,7.802937030792236,0.8171761913638026,0.9236515847792437,0.6715651417006359,0.8405329833188615,nan,nan,0.7108937347518207,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,10000,10000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,10000,11152,32.53081130981445,342.81346056178666,2.9170383168771927,0.8171761913638026,0.9236515847792437,0.6917359328420483,0.8497811090481654,112837338857472.0,1472480.375,0.7758585232419165,0.75,0.02,1,0,11152,,50,2000,0,0,0
UNSW-NB15_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,20000,20000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,20000,21392,35.33278489112854,605.4433599252225,1.6516821658156573,0.8171761913638026,0.9236515847792437,0.6921741672924421,0.849847044982899,112837338857472.0,1472480.5,0.7732570553272609,0.75,0.02,1,0,11152,,50,2000,0,0,0
UNSW-NB15_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,50000,50000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,50000,50064,41.38927602767944,1209.5886858837362,0.8267273095973043,0.8171761913638026,0.9236515847792437,0.7072876551335694,0.8554066707464274,112837338857472.0,1472480.5,0.7930333626082646,0.75,0.02,1,0,11152,,50,2000,0,0,0
UNSW-NB15_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,100000,100000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,100000,101264,50.752665281295776,1995.2449677026027,0.5011915911014356,0.8171761913638026,0.9236515847792437,0.7136343378922166,0.8579534343321911,112837338857472.0,1472480.25,0.7997467885557629,0.75,0.02,1,0,11152,,50,2000,0,0,0
UNSW-NB15_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,500000,500000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,500000,500624,129.20917630195618,3874.5235774126727,0.2580962484858021,0.8171761913638026,0.9236515847792437,0.7146425324371237,0.8597742222531243,112837330468864.0,1472480.25,0.8067217522963323,0.75,0.02,1,0,11152,,50,2000,0,0,0
UNSW-NB15_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-AE,42,190,200000,1000000,1000000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,1000000,1000000,213.52776503562927,4683.231709155668,0.21352776503562929,0.8171761913638026,0.9236515847792437,0.7142631110602435,0.8599272917584423,112837330468864.0,1472480.25,0.8029343940728193,0.75,0.02,1,0,11152,,50,2000,0,0,0
UNSW-NB15_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,50,50,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,50,64,0.3514988422393799,182.0774133771238,5.492169409990311,0.7876445301955566,0.9094504187214407,0.729972480909787,0.8414290124697736,nan,nan,0.7995870445551085,0.75,0.02,1,,,,50,2000,1,,
UNSW-NB15_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,100,100,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,100,112,1.146719217300415,97.66994248484673,10.238564440182277,0.7876445301955566,0.9094504187214407,0.7447268800908845,0.8212444071279594,nan,nan,0.7412027258519663,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,200,200,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,200,208,2.2706995010375977,91.60172885269682,10.91682452421922,0.7876445301955566,0.9094504187214407,0.7460199856806152,0.8422923596235488,nan,nan,0.6220047999877316,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,500,500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,500,512,4.6169517040252686,110.89568027181552,9.017483796924353,0.7876445301955566,0.9094504187214407,0.6236751302903935,0.8126061696133402,nan,nan,0.5575329077556548,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,1000,1000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1000,1008,8.098665714263916,124.4649471362477,8.034390589547536,0.7876445301955566,0.9094504187214407,0.6041006351719935,0.8073513754235082,nan,nan,0.5599200237974324,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,1500,1500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1500,1504,11.670498609542847,128.87195743035304,7.759640032940722,0.7876445301955566,0.9094504187214407,0.6068268752883151,0.8056392051940326,nan,nan,0.5536918755479219,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,2000,2000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,2000,2000,15.200867176055908,131.5714410787273,7.600433588027954,0.7876445301955566,0.9094504187214407,0.6047548702377051,0.804106749400032,nan,nan,0.5612864985550295,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,10000,10000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,10000,11152,36.10007047653198,308.9190645001571,3.237093837565637,0.7876445301955566,0.9094504187214407,0.6192860465488571,0.8146744196474477,112837405966336.0,1472479.25,0.5627168709128884,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,20000,20000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,20000,21392,38.501445293426514,555.6155057808267,1.79980578222824,0.7876445301955566,0.9094504187214407,0.619858835743113,0.8146391603997152,112837405966336.0,1472479.375,0.5616825162206516,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,50000,50000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,50000,50064,43.82487344741821,1142.364964500527,0.8753769864057649,0.7876445301955566,0.9094504187214407,0.61794259218403,0.8140936027138048,112837405966336.0,1472479.25,0.5594598627715476,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,100000,100000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,100000,101264,53.272135734558105,1900.881175565656,0.5260718096713354,0.7876445301955566,0.9094504187214407,0.6150336106249762,0.8136153200552216,112837405966336.0,1472479.25,0.561585932540256,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,500000,500000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,500000,500624,121.93115520477295,4105.792315009604,0.2435583495892585,0.7876445301955566,0.9094504187214407,0.6168722034464047,0.8167333333448876,112837380800512.0,1472478.625,0.5773017439326279,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-VAE,42,190,200000,1000000,1000000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,1000000,1000000,208.02341175079346,4807.151231602593,0.20802341175079345,0.7876445301955566,0.9094504187214407,0.6217337468449787,0.819439316934893,112837380800512.0,1472478.375,0.5743031770083458,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,50,50,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,50,64,0.33559346199035645,190.70693338429547,5.2436478435993195,0.7741016067262467,0.8839086089865961,0.7112925563303659,0.8171210899886383,nan,nan,0.7956036681547927,0.75,0.02,1,,,,50,2000,1,,
UNSW-NB15_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,100,100,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,100,112,0.8783090114593506,127.5177625855243,7.842044745172773,0.7741016067262467,0.8839086089865961,0.6436876298510781,0.824663730064681,nan,nan,0.8246568256497944,0.75,0.02,1,,,,50,2000,1,,
UNSW-NB15_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,200,200,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,200,208,1.7291653156280518,120.2892506113287,8.313294786673326,0.7741016067262467,0.8839086089865961,0.7614150724497943,0.8782348653562642,nan,nan,0.9273791976545452,0.75,0.02,1,,,,50,2000,1,,
UNSW-NB15_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,500,500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,500,512,3.7136871814727783,137.86837043096088,7.25329527631402,0.7741016067262467,0.8839086089865961,0.7442825964272197,0.8712616215443336,nan,nan,0.9177889542872636,0.75,0.02,1,,,,50,2000,1,,
UNSW-NB15_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,1000,1000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1000,1008,6.943076133728027,145.18060591375982,6.887972354888916,0.7741016067262467,0.8839086089865961,0.7469139121968884,0.8726548291787797,nan,nan,0.9237337904076136,0.75,0.02,1,,,,50,2000,1,,
UNSW-NB15_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,1500,1500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1500,1504,10.167953729629517,147.91570064066374,6.760607532998349,0.7741016067262467,0.8839086089865961,0.7405540499735859,0.8699306358075682,nan,nan,0.9188638102276662,0.75,0.02,1,,,,50,2000,1,,
UNSW-NB15_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,2000,2000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,2000,2000,13.305525541305542,150.31349147323942,6.652762770652771,0.7741016067262467,0.8839086089865961,0.7412488354689433,0.8709665174969032,nan,nan,0.9255528076310643,0.75,0.02,1,,,,50,2000,1,,
UNSW-NB15_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,10000,10000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,10000,11152,30.923322200775146,360.633955420238,2.7728947454066666,0.7741016067262467,0.8839086089865961,0.7529311083391557,0.872191963886392,612.2003784179688,2.5339486598968506,0.9329608004934075,0.75,0.02,1,0,11152,,50,2000,0,0,0
UNSW-NB15_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,20000,20000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,20000,21392,32.78749227523804,652.4439203956989,1.5326987787601924,0.7741016067262467,0.8839086089865961,0.7646842927094238,0.8769619344888158,612.5316772460938,2.5492372512817383,0.9236063884230917,0.75,0.02,1,1,11152,21392,50,2000,0,0,0
UNSW-NB15_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,50000,50000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,50000,50064,37.508385181427,1334.7415453329127,0.7492087164714566,0.7741016067262467,0.8839086089865961,0.7583156901779728,0.8742165175706538,611.3748779296875,2.551689386367798,0.9237257294795805,0.75,0.02,1,1,11152,21392,50,2000,0,0,0
UNSW-NB15_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,100000,100000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,100000,101264,45.61292266845703,2220.072603898888,0.4504357191939587,0.7741016067262467,0.8839086089865961,0.7545649939434266,0.8725261922634052,609.5167846679688,2.5368363857269287,0.9202020225851475,0.75,0.02,1,1,11152,21392,50,2000,0,0,0
UNSW-NB15_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,500000,500000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,500000,500624,108.40070796012878,4618.272421100203,0.21653118500137586,0.7741016067262467,0.8839086089865961,0.7574926981625664,0.8767339161253038,601.9324340820312,2.476269483566284,0.9333531317590145,0.75,0.02,1,1,11152,21392,50,2000,0,0,0
UNSW-NB15_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,pyod-DeepSVDD,42,190,200000,1000000,1000000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,1000000,1000000,186.21353960037231,5370.178785850224,0.18621353960037232,0.7741016067262467,0.8839086089865961,0.7287267109889226,0.8707127344157177,601.5801391601562,2.4784178733825684,0.9480959793074011,0.75,0.02,1,0,11152,21392,50,2000,0,0,0
UNSW-NB15_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,50,50,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,50,64,0.3610711097717285,177.25040377908167,5.641736090183258,0.8340212492531636,0.9280264338440024,0.6985183889643214,0.8676901500578229,nan,nan,0.2950278033204339,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,100,100,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,100,112,0.8596227169036865,130.28971640421256,7.675202829497201,0.8340212492531636,0.9280264338440024,0.7101646195638274,0.8763271517776495,nan,nan,0.34501278246917233,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,200,200,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,200,208,1.8474304676055908,112.58881113376012,8.881877248103802,0.8340212492531636,0.9280264338440024,0.7167624941784948,0.8769295685823073,nan,nan,0.3931366948582879,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,500,500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,500,512,3.7783336639404297,135.5094720422427,7.379557937383652,0.8340212492531636,0.9280264338440024,0.7880042168766703,0.9085585855059142,nan,nan,0.40052269220054093,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,1000,1000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,1000,1008,7.370041847229004,136.76991540814507,7.3115494516160755,0.8340212492531636,0.9280264338440024,0.7841089375447021,0.9066386499276463,nan,nan,0.400580077160776,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,1500,1500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,1500,1504,11.059022188186646,135.99755696363349,7.3530732634219715,0.8340212492531636,0.9280264338440024,0.7749326260246631,0.901409990952434,nan,nan,0.40327579403581765,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,2000,2000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,2000,2000,14.350395441055298,139.3689817270237,7.175197720527649,0.8340212492531636,0.9280264338440024,0.7756371408630384,0.9018644956910935,nan,nan,0.4016592830531964,0.75,0.02,0,,,,50,2000,1,,
UNSW-NB15_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,10000,10000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,10000,11152,32.23987293243408,345.9070705201453,2.890949868403343,0.8340212492531636,0.9280264338440024,0.7737177691936707,0.9017787619223943,39.60005569458008,3.7124710083007812,0.4068689527065352,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,20000,20000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,20000,21392,34.1848828792572,625.7736811782466,1.5980218249465783,0.8340212492531636,0.9280264338440024,0.7742544241139766,0.9021172014003043,39.54174041748047,3.7147512435913086,0.4069049319706826,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,50000,50000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,50000,50064,39.02325201034546,1282.9274194453997,0.7794673220347048,0.8340212492531636,0.9280264338440024,0.7741157292241495,0.902123089490123,39.443660736083984,3.7115230560302734,0.4073612099885515,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,100000,100000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,100000,101264,47.193156242370605,2145.7348493484296,0.466040806627929,0.8340212492531636,0.9280264338440024,0.7737527304262639,0.9019539640897793,39.168190002441406,3.7064335346221924,0.40730345638831494,0.75,0.02,0,0,,,50,2000,0,0,0
UNSW-NB15_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,UNSW-NB15,DRocc,42,190,200000,500000,500000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,500000,500624,109.72387194633484,4562.580513426026,0.21917421447300736,0.8340212492531636,0.9280264338440024,0.7735543254312974,0.9019979146664254,37.587501525878906,3.6484203338623047,0.4097736393104328,0.75,0.02,0,0,,,50,2000,0,0,0
